TR10849|c0_g1
TR22299|c1_g1
TR14190|c0_g3
TR15709|c4_g1
TR22849|c0_g1
TR9463|c4_g4
TR8504|c0_g3
TR17886|c7_g1
TR10983|c1_g1
TR2236|c2_g1
TR29106|c3_g1
TR23295|c1_g1
TR32517|c6_g1
TR23936|c2_g3
TR15080|c0_g2
TR663|c0_g1
TR2417|c0_g1
TR23809|c0_g1
TR39397|c0_g1
TR7940|c0_g2
TR22348|c0_g1
TR33096|c0_g1
TR13689|c0_g2
TR36591|c0_g2
TR6600|c12_g1
TR34467|c0_g1
TR3751|c0_g1
TR14663|c2_g3
TR16137|c0_g1
TR19207|c0_g1
TR25050|c0_g1
TR32322|c0_g2
TR26507|c0_g2
TR36792|c0_g2
TR17457|c0_g1
TR31867|c0_g1
TR23881|c3_g1
TR639|c0_g1
TR23960|c2_g3
TR32148|c6_g1
TR10983|c3_g1
TR24282|c0_g1
TR32512|c0_g4
TR32204|c0_g1
TR37055|c6_g2
TR15295|c1_g1
TR6848|c0_g1
TR38302|c1_g1
TR2826|c0_g2
TR31217|c12_g1
TR21360|c1_g1
TR32176|c5_g3
TR2808|c0_g1
TR21701|c0_g1
TR19854|c1_g1
TR19915|c8_g1
TR38877|c3_g1
TR23303|c0_g1
TR37780|c0_g1
TR23935|c3_g3
TR395|c0_g1
TR6084|c1_g1
TR15300|c2_g1
TR28407|c0_g1
TR10983|c0_g1
TR6361|c0_g2
TR35464|c0_g1
TR10969|c1_g1
TR36437|c0_g1
TR7847|c0_g1
TR23935|c3_g2
TR19904|c2_g1
TR9501|c2_g1
TR11485|c0_g1
TR31217|c3_g1
TR10978|c18_g1
TR9242|c2_g1
TR6724|c2_g2
TR179|c0_g2
TR2462|c0_g1
TR19246|c0_g2
TR35582|c0_g1
TR10184|c4_g2
TR14151|c0_g1
TR9418|c8_g6
TR14197|c0_g2
TR7739|c1_g1
TR18893|c0_g2
TR19553|c0_g2
TR26435|c1_g1
TR23911|c2_g1
TR15708|c2_g1
TR26425|c5_g2
TR2338|c0_g1
TR21732|c1_g1
TR9384|c0_g1
TR7779|c0_g1
TR20539|c0_g1
TR34807|c2_g1
TR9501|c0_g1
TR2409|c0_g1
TR6546|c7_g2
TR10806|c1_g1
TR23896|c4_g1
TR34047|c1_g2
TR6099|c7_g1
TR15140|c0_g1
TR6600|c8_g1
TR34459|c0_g1
TR16891|c0_g1
TR9478|c5_g1
TR9226|c5_g3
TR3884|c0_g4
TR14982|c0_g1
TR21282|c0_g1
TR2759|c10_g1
TR3868|c2_g3
TR22333|c0_g1
TR23693|c0_g2
TR23950|c2_g2
TR8333|c1_g1
TR19560|c0_g1
TR15707|c0_g2
TR7754|c0_g1
TR25264|c0_g2
TR7590|c0_g1
TR846|c1_g1
TR27699|c0_g1
TR9116|c1_g1
TR10164|c0_g5
TR17429|c2_g1
TR32155|c5_g1
TR29853|c1_g2
TR2499|c0_g1
TR6631|c2_g1
TR14004|c2_g1
TR19202|c0_g1
TR6474|c1_g1
TR11928|c0_g1
TR21743|c2_g1
TR2776|c6_g1
TR26314|c0_g1
TR6383|c4_g1
TR15970|c0_g2
TR10122|c8_g3
TR3876|c0_g1
TR32172|c0_g2
TR17896|c2_g2
TR30892|c0_g1
TR23207|c0_g1
TR1887|c0_g1
TR7523|c0_g2
TR7760|c2_g4
TR23391|c8_g1
TR11496|c0_g2
TR2785|c8_g2
TR7941|c1_g2
TR7777|c0_g3
TR27356|c1_g1
TR34772|c3_g1
TR1016|c0_g3
TR29134|c4_g1
TR19246|c0_g1
TR9448|c3_g1
TR19187|c1_g2
TR30858|c1_g1
TR17824|c1_g1
TR30868|c0_g1
TR90|c0_g1
TR2886|c1_g2
TR11037|c1_g1
TR1410|c1_g2
TR13691|c4_g1
TR16464|c0_g1
TR38844|c0_g1
TR21757|c4_g1
TR22048|c0_g2
TR23315|c0_g2
TR11856|c0_g1
TR10828|c0_g1
TR36384|c5_g1
TR7816|c0_g1
TR29200|c4_g7
TR9439|c10_g1
TR20625|c0_g1
TR2836|c1_g1
TR29200|c4_g1
TR6608|c1_g2
TR9472|c1_g3
TR29148|c5_g2
TR15303|c0_g1
TR31302|c11_g1
TR20084|c0_g1
TR2860|c2_g1
TR32171|c0_g2
TR3900|c4_g3
TR36747|c1_g1
TR23371|c1_g1
TR37055|c6_g1
TR25537|c2_g1
TR13691|c1_g1
TR33724|c0_g2
TR30868|c1_g2
TR39109|c0_g1
TR34124|c0_g1
TR38852|c0_g1
TR5080|c5_g5
TR37055|c6_g4
TR9460|c5_g2
TR38102|c0_g1
TR22414|c0_g1
TR19896|c8_g1
TR2161|c4_g3
TR2781|c0_g1
TR6156|c2_g1
TR19894|c5_g1
TR38925|c10_g2
TR7059|c1_g1
TR17945|c4_g2
TR10849|c0_g2
TR36383|c3_g1
TR10221|c0_g2
TR23584|c0_g1
TR29171|c8_g1
TR13993|c0_g2
TR23810|c0_g1
TR22299|c0_g2
TR22326|c3_g1
TR3871|c3_g3
TR33359|c1_g2
TR9970|c1_g2
TR19261|c0_g1
TR9244|c12_g1
TR12559|c0_g1
TR13715|c5_g1
TR31470|c1_g1
TR10178|c6_g1
TR10858|c0_g1
TR27840|c0_g1
TR11048|c4_g2
TR23981|c6_g1
TR34778|c4_g1
TR36434|c3_g1
TR9488|c6_g1
TR32172|c0_g4
TR22272|c0_g1
TR32239|c6_g1
TR7793|c0_g1
TR17966|c29_g1
TR35352|c0_g1
TR38966|c4_g4
TR3229|c0_g4
TR36644|c0_g1
TR1065|c0_g1
TR62|c0_g1
TR8720|c0_g1
TR17822|c4_g1
TR32176|c5_g1
TR11037|c1_g2
TR9412|c6_g1
TR30427|c0_g1
TR7744|c0_g2
TR27119|c0_g1
TR6608|c1_g4
TR7324|c0_g1
TR34785|c0_g2
TR38283|c1_g1
TR5047|c4_g1
TR22269|c0_g1
TR13753|c1_g2
TR7740|c5_g2
TR19591|c0_g1
TR34769|c9_g1
TR23320|c7_g1
TR3227|c0_g1
TR23256|c0_g2
TR6755|c0_g1
TR37021|c7_g1
TR4335|c0_g1
TR37058|c9_g2
TR39352|c0_g2
TR31870|c1_g1
TR13978|c0_g2
TR14129|c0_g2
TR16531|c0_g1
TR19854|c3_g3
TR30858|c10_g2
TR26664|c0_g1
TR2177|c7_g1
TR19881|c4_g1
TR17978|c1_g2
TR6608|c1_g1
TR31224|c3_g1
TR18159|c0_g1
TR7581|c1_g1
TR34070|c0_g1
TR2809|c2_g1
TR36223|c0_g1
TR36381|c2_g2
TR6137|c0_g1
TR34785|c0_g3
TR7759|c9_g1
TR1593|c0_g2
TR27447|c0_g1
TR2839|c0_g2
TR2886|c1_g1
TR21722|c0_g1
TR3887|c3_g1
TR25062|c1_g1
TR32273|c5_g1
TR575|c2_g1
TR37055|c4_g1
TR2775|c3_g1
TR34246|c1_g1
TR6771|c0_g2
TR17399|c0_g1
TR2457|c1_g1
TR7563|c0_g1
TR21716|c6_g1
TR36988|c3_g1
TR17452|c0_g1
TR14598|c0_g1
TR23984|c9_g1
TR32321|c0_g1
TR15698|c2_g1
TR24504|c0_g1
TR34815|c0_g1
TR3872|c2_g1
TR27959|c0_g1
TR38889|c19_g1
TR31463|c0_g2
TR22843|c0_g1
TR17941|c1_g2
TR25537|c4_g1
TR22059|c1_g1
TR6446|c4_g3
TR9970|c1_g1
TR38251|c1_g2
TR37057|c0_g1
TR2785|c1_g2
TR36158|c0_g1
TR10969|c1_g2
TR10205|c8_g1
TR23935|c3_g1
TR2458|c0_g1
TR22853|c3_g2
TR30872|c4_g1
TR6450|c4_g1
TR20181|c0_g1
TR1012|c0_g1
TR6546|c7_g1
TR17858|c3_g1
TR31478|c0_g1
TR30830|c1_g2
TR17932|c1_g1
TR9425|c4_g1
TR34757|c3_g2
TR13970|c0_g1
TR10204|c3_g1
TR10450|c0_g1
TR9472|c1_g4
TR37755|c0_g1
TR8481|c2_g1
TR19864|c0_g1
TR36760|c0_g1
TR23936|c2_g2
TR6724|c3_g1
TR15088|c0_g2
TR2219|c0_g1
TR15252|c0_g2
TR10153|c5_g1
TR17945|c0_g1
TR32309|c1_g1
TR1458|c3_g1
TR32246|c3_g1
TR25537|c1_g1
TR38885|c3_g1
TR32817|c0_g1
TR7954|c2_g1
TR18213|c0_g1
TR18855|c1_g1
TR24860|c0_g1
TR9215|c4_g1
TR27404|c4_g3
TR13725|c10_g1
TR9116|c0_g1
TR7564|c0_g1
TR15982|c1_g2
TR22272|c0_g2
TR2161|c2_g1
TR14174|c0_g1
TR22882|c0_g2
TR3270|c1_g1
TR23870|c2_g1
TR12520|c0_g1
TR34775|c3_g1
TR36554|c0_g1
TR27119|c0_g2
TR6915|c1_g1
TR6549|c7_g1
TR29110|c11_g1
TR35110|c0_g1
TR28712|c0_g3
TR27816|c0_g2
TR9045|c0_g2
TR13607|c0_g2
TR13942|c0_g1
TR32287|c5_g2
TR15919|c5_g1
TR14141|c0_g1
TR31286|c2_g2
TR20816|c0_g1
TR29148|c0_g1
TR1498|c1_g1
TR8527|c2_g2
TR22396|c1_g1
TR8465|c0_g1
TR32158|c1_g2
TR9208|c0_g1
TR37055|c0_g1
TR13691|c6_g5
TR6154|c0_g5
TR15775|c2_g1
TR2887|c0_g1
TR16503|c0_g1
TR999|c0_g1
TR6128|c2_g1
TR17550|c0_g1
TR38966|c4_g2
TR7952|c1_g1
TR21722|c0_g2
TR8495|c0_g3
TR1472|c11_g2
TR17996|c1_g3
TR32138|c1_g1
TR17908|c7_g2
TR13750|c10_g1
TR25062|c1_g2
TR9225|c3_g1
TR8466|c1_g1
TR34130|c4_g2
TR36413|c5_g5
TR14021|c0_g1
TR19187|c3_g1
TR6614|c0_g1
TR27958|c0_g2
TR7348|c0_g1
TR15316|c0_g1
TR23319|c9_g1
TR13223|c0_g2
TR7598|c1_g1
TR12360|c0_g1
TR21897|c0_g1
TR21768|c2_g1
TR7307|c1_g1
TR8484|c0_g1
TR19204|c1_g1
TR23393|c5_g1
TR32528|c1_g1
TR32295|c3_g1
TR9065|c5_g4
TR22302|c0_g1
TR23389|c4_g1
TR9091|c11_g2
TR31879|c1_g2
TR17959|c1_g1
TR7893|c0_g1
TR9906|c1_g1
TR30858|c1_g2
TR17886|c1_g1
TR3938|c5_g2
TR9496|c0_g1
TR13691|c6_g2
TR19222|c1_g1
TR29182|c2_g5
TR36382|c3_g2
TR23915|c0_g1
TR9982|c3_g3
TR34815|c1_g3
TR7759|c4_g1
TR24893|c0_g1
TR16968|c0_g1
TR32552|c0_g1
TR5077|c7_g1
TR6166|c7_g1
TR33588|c1_g2
TR2781|c4_g1
TR36348|c5_g1
TR14919|c0_g1
TR27643|c0_g1
TR23960|c3_g2
TR6811|c0_g1
TR2820|c0_g1
TR7915|c0_g2
TR23914|c0_g2
TR21349|c0_g1
TR10965|c0_g2
TR9244|c12_g2
TR19212|c0_g1
TR201|c0_g1
TR31840|c0_g1
TR12684|c0_g1
TR9187|c2_g1
TR26997|c0_g2
TR24029|c0_g1
TR7568|c0_g2
TR15763|c0_g1
TR15990|c8_g2
TR3015|c0_g1
TR77|c0_g1
TR17945|c4_g1
TR23942|c0_g2
TR19861|c13_g1
TR23942|c2_g3
TR29355|c0_g1
TR18230|c5_g3
TR25142|c0_g2
TR31876|c0_g2
TR17542|c0_g1
TR1815|c0_g1
TR23743|c0_g1
TR12457|c0_g1
TR23873|c3_g1
TR17855|c9_g2
TR2886|c0_g1
TR31861|c0_g2
TR37019|c3_g1
TR31865|c0_g1
TR11485|c0_g3
TR8229|c0_g1
TR21780|c0_g1
TR25575|c1_g1
TR2860|c1_g3
TR19818|c0_g1
TR11672|c0_g2
TR9484|c17_g1
TR27238|c0_g1
TR7032|c0_g1
TR36982|c0_g2
TR20969|c0_g1
TR24050|c3_g1
TR18149|c0_g1
TR2828|c1_g1
TR39424|c0_g1
TR2323|c1_g1
TR13671|c12_g1
TR7418|c0_g1
TR23936|c2_g5
TR30802|c0_g3
TR13149|c0_g1
TR3019|c0_g1
TR25346|c0_g1
TR6409|c11_g1
TR13987|c1_g1
TR21367|c0_g2
TR13753|c1_g1
TR20165|c0_g1
TR7737|c5_g1
TR39415|c0_g1
TR9266|c5_g4
TR14957|c0_g4
TR36344|c0_g1
TR3900|c4_g2
TR32215|c6_g1
TR5048|c6_g1
TR32181|c15_g1
TR36222|c22_g1
TR36366|c4_g1
TR9472|c1_g5
TR34056|c5_g1
TR29110|c15_g1
TR28407|c2_g1
TR15298|c0_g2
TR13607|c0_g1
TR29123|c5_g1
TR17856|c0_g1
TR29103|c0_g1
TR17388|c0_g3
TR7800|c6_g2
TR17951|c1_g1
TR6451|c0_g1
TR29200|c4_g4
TR9078|c7_g1
TR23981|c6_g2
TR7942|c4_g1
TR15740|c1_g1
TR7706|c8_g1
TR32151|c11_g1
TR3946|c1_g1
TR29859|c0_g1
TR38152|c0_g1
TR26507|c0_g1
TR21356|c0_g1
TR9061|c9_g1
TR7952|c1_g2
TR21808|c0_g1
TR7790|c4_g1
TR21369|c0_g1
TR24385|c0_g1
TR23289|c1_g1
TR9120|c6_g2
TR21367|c2_g1
TR3270|c0_g1
TR18010|c0_g3
TR6481|c5_g1
TR21777|c0_g1
TR31883|c1_g1
TR29132|c9_g1
TR15998|c0_g2
TR9061|c10_g2
TR23864|c5_g1
TR39532|c0_g1
TR8295|c3_g1
TR32172|c1_g1
TR6560|c2_g4
TR9223|c0_g2
TR23368|c2_g1
TR31217|c9_g1
TR30853|c2_g3
TR32165|c2_g3
TR1429|c0_g1
TR5112|c0_g1
TR13336|c0_g1
TR24896|c0_g1
TR19239|c0_g1
TR30853|c2_g2
TR9258|c1_g2
TR23902|c6_g3
TR38968|c0_g2
TR27822|c1_g1
TR34332|c1_g1
TR14029|c0_g1
TR32472|c0_g1
TR3915|c1_g3
TR14610|c0_g1
TR28574|c0_g1
TR17979|c0_g1
TR25571|c3_g2
TR9930|c13_g1
TR28333|c0_g1
TR6450|c6_g1
TR36372|c5_g1
TR32594|c0_g2
TR7883|c2_g1
TR8278|c0_g1
TR23855|c4_g2
TR6607|c4_g1
TR36671|c0_g1
TR10164|c0_g3
TR7740|c5_g1
TR15751|c0_g1
TR6635|c5_g1
TR31879|c1_g3
TR3912|c2_g2
TR27029|c1_g1
TR29182|c2_g1
TR38119|c0_g1
TR21143|c0_g1
TR24581|c0_g1
TR643|c1_g3
TR21772|c2_g2
TR36435|c7_g7
TR12166|c0_g1
TR10450|c1_g1
TR10122|c8_g1
TR8493|c1_g1
TR34829|c3_g3
TR17992|c0_g2
TR36411|c9_g1
TR9915|c0_g1
TR36434|c3_g5
TR9982|c0_g3
TR21711|c1_g2
TR30839|c8_g3
TR6396|c1_g1
TR6765|c0_g1
TR36593|c1_g1
TR7942|c3_g1
TR15750|c0_g1
TR14037|c0_g1
TR13568|c0_g2
TR8520|c3_g2
TR24895|c0_g1
TR36404|c5_g1
TR10896|c0_g1
TR34831|c8_g4
TR11287|c0_g2
TR27643|c3_g1
TR19187|c1_g1
TR23915|c0_g4
TR19257|c0_g1
TR15758|c0_g1
TR6106|c2_g1
TR26605|c0_g1
TR32556|c1_g1
TR7816|c0_g2
TR38297|c0_g2
TR12382|c0_g1
TR19243|c1_g1
TR36413|c5_g2
TR21713|c1_g2
TR38927|c5_g1
TR23380|c2_g1
TR1429|c0_g2
TR23889|c16_g1
TR9061|c11_g1
TR32208|c3_g2
TR21722|c25_g1
TR38862|c0_g2
TR23324|c0_g1
TR17848|c11_g1
TR8329|c0_g1
TR33358|c0_g1
TR27404|c1_g1
TR14232|c0_g1
TR2237|c1_g1
TR13715|c5_g3
TR9549|c0_g1
TR17896|c3_g4
TR10196|c3_g2
TR23889|c1_g1
TR21780|c1_g4
TR18825|c0_g3
TR13691|c3_g1
TR9476|c5_g1
TR18529|c0_g1
TR32530|c0_g3
TR37342|c0_g1
TR7760|c2_g3
TR23942|c1_g1
TR17978|c1_g1
TR31873|c0_g1
TR8505|c10_g1
TR39392|c0_g1
TR1405|c6_g1
TR9179|c3_g1
TR15981|c6_g1
TR23350|c0_g2
TR32279|c6_g2
TR27849|c0_g1
TR32611|c0_g1
TR9448|c6_g1
TR20631|c0_g1
TR19267|c0_g2
TR15763|c0_g2
TR1484|c6_g2
TR32287|c3_g1
TR31845|c3_g2
TR15702|c0_g3
TR23235|c0_g1
TR9384|c0_g2
TR17477|c0_g1
TR6151|c6_g1
TR6140|c6_g2
TR29192|c3_g1
TR11184|c0_g2
TR6802|c0_g1
TR17819|c9_g2
TR6352|c0_g2
TR6450|c6_g2
TR22269|c0_g3
TR9998|c0_g1
TR6387|c8_g1
TR36437|c0_g3
TR27404|c2_g1
TR7804|c0_g1
TR17966|c10_g1
TR2229|c2_g1
TR15998|c0_g1
TR651|c0_g2
TR22274|c0_g1
TR8460|c2_g1
TR3884|c0_g2
TR2337|c0_g1
TR5089|c2_g1
TR14124|c0_g1
TR17384|c0_g1
TR6130|c2_g2
TR15250|c4_g2
TR594|c0_g1
TR5043|c10_g1
TR22901|c0_g1
TR6415|c8_g2
TR14630|c0_g1
TR6729|c2_g1
TR38327|c1_g1
TR32314|c8_g1
TR3909|c5_g4
TR9496|c7_g1
TR32171|c0_g1
TR37049|c0_g2
TR1401|c4_g2
TR15254|c1_g1
TR10965|c0_g3
TR38204|c0_g1
TR34459|c0_g2
TR10331|c0_g1
TR2215|c11_g3
TR23966|c2_g3
TR31257|c3_g1
TR14154|c0_g1
TR2219|c0_g2
TR37037|c6_g1
TR179|c0_g1
TR29292|c0_g1
TR26404|c2_g1
TR18183|c0_g1
TR32264|c1_g1
TR36348|c5_g3
TR27434|c0_g1
TR34047|c0_g1
TR21733|c4_g1
TR3903|c7_g1
TR27436|c0_g1
TR15901|c0_g3
TR33028|c0_g2
TR17958|c2_g2
TR15254|c1_g2
TR4070|c0_g1
TR32181|c7_g1
TR14914|c0_g1
TR22336|c2_g1
TR22866|c0_g1
TR21780|c1_g1
TR13689|c0_g3
TR30839|c8_g2
TR39503|c0_g3
TR16000|c5_g1
TR32595|c0_g2
TR31330|c1_g1
TR34815|c0_g2
TR12996|c0_g1
TR3273|c0_g2
TR38849|c0_g1
TR27849|c0_g2
TR32279|c6_g1
TR27162|c0_g1
TR17571|c0_g1
TR36383|c3_g2
TR2195|c1_g3
TR6114|c0_g4
TR38971|c6_g6
TR14663|c1_g2
TR9596|c0_g2
TR38968|c0_g4
TR23994|c2_g3
TR2775|c3_g2
TR30803|c4_g1
TR9045|c0_g1
TR7563|c0_g2
TR36970|c2_g1
TR7894|c1_g1
TR32137|c6_g1
